Date,Store ID,Product ID,Units Sold,Price,Discount,Promotion,Demand,Year,Month,Week,TimeKey
2023-05-12,S002,P0017,37,16.76,5,0,48,2023,5,19,2023-W19
2023-05-12,S002,P0018,125,31.95,10,1,178,2023,5,19,2023-W19
2023-05-12,S002,P0019,49,83.48,0,0,67,2023,5,19,2023-W19
2023-05-12,S002,P0020,25,101.87,10,1,39,2023,5,19,2023-W19
2023-05-13,S001,P0001,109,61.7,25,1,139,2023,5,19,2023-W19
2023-05-13,S001,P0002,100,77.34,0,0,151,2023,5,19,2023-W19
2023-05-13,S001,P0003,39,48.48,0,0,46,2023,5,19,2023-W19
2023-05-13,S001,P0004,53,79.85,15,1,56,2023,5,19,2023-W19
2023-05-13,S001,P0005,78,53.02,5,0,66,2023,5,19,2023-W19
2023-05-13,S001,P0006,152,47.84,5,0,163,2023,5,19,2023-W19
2023-05-13,S001,P0007,62,22.46,10,0,99,2023,5,19,2023-W19
2023-05-13,S001,P0008,77,51.89,10,1,161,2023,5,19,2023-W19
2023-05-13,S001,P0009,114,100.62,5,0,151,2023,5,19,2023-W19
2023-05-13,S001,P0010,61,129.16,0,0,62,2023,5,19,2023-W19
2023-05-13,S001,P0011,59,162.67,5,0,75,2023,5,19,2023-W19
2023-05-13,S001,P0012,70,79.31,5,0,85,2023,5,19,2023-W19
2023-05-13,S001,P0013,90,31.14,25,1,151,2023,5,19,2023-W19
2023-05-13,S001,P0014,101,92.07,0,0,159,2023,5,19,2023-W19
2023-05-13,S001,P0015,119,16.35,10,0,117,2023,5,19,2023-W19
2023-05-13,S001,P0016,90,38.58,5,0,112,2023,5,19,2023-W19
2023-05-13,S001,P0017,50,19.95,25,1,146,2023,5,19,2023-W19
2023-05-13,S001,P0018,90,62.94,5,0,125,2023,5,19,2023-W19
2023-05-13,S001,P0019,84,103.06,25,1,118,2023,5,19,2023-W19
2023-05-13,S001,P0020,41,100.1,10,0,56,2023,5,19,2023-W19
2023-05-13,S002,P0001,80,70.63,20,1,125,2023,5,19,2023-W19
2023-05-13,S002,P0002,109,41.46,0,0,171,2023,5,19,2023-W19
2023-05-13,S002,P0003,96,78.12,0,0,87,2023,5,19,2023-W19
2023-05-13,S002,P0004,132,47.85,10,1,177,2023,5,19,2023-W19
2023-05-13,S002,P0005,138,94.04,5,0,116,2023,5,19,2023-W19
2023-05-13,S002,P0006,65,61.93,10,0,94,2023,5,19,2023-W19
2023-05-13,S002,P0007,95,28.64,10,0,113,2023,5,19,2023-W19
2023-05-13,S002,P0008,79,27.62,15,1,177,2023,5,19,2023-W19
2023-05-13,S002,P0009,192,67.65,10,0,160,2023,5,19,2023-W19
2023-05-13,S002,P0010,82,97.2,5,0,144,2023,5,19,2023-W19
2023-05-13,S002,P0011,55,92.15,5,0,88,2023,5,19,2023-W19
2023-05-13,S002,P0012,91,74.53,5,0,120,2023,5,19,2023-W19
2023-05-13,S002,P0013,166,22.58,25,1,206,2023,5,19,2023-W19
2023-05-13,S002,P0014,62,129.57,0,0,91,2023,5,19,2023-W19
2023-05-13,S002,P0015,81,65.09,10,0,112,2023,5,19,2023-W19
2023-05-13,S002,P0016,99,90.94,0,0,103,2023,5,19,2023-W19
2023-05-13,S002,P0017,121,27.61,10,1,234,2023,5,19,2023-W19
2023-05-13,S002,P0018,55,28.03,0,0,82,2023,5,19,2023-W19
2023-05-13,S002,P0019,76,70.4,20,1,82,2023,5,19,2023-W19
2023-05-13,S002,P0020,79,121.66,5,0,71,2023,5,19,2023-W19
2023-05-14,S001,P0001,37,55.56,10,0,40,2023,5,19,2023-W19
2023-05-14,S001,P0002,75,50.52,25,1,105,2023,5,19,2023-W19
2023-05-14,S001,P0003,61,48.26,10,0,88,2023,5,19,2023-W19
2023-05-14,S001,P0004,108,114.14,15,1,168,2023,5,19,2023-W19
2023-05-14,S001,P0005,72,52.3,10,1,92,2023,5,19,2023-W19
2023-05-14,S001,P0006,0,35.97,10,0,87,2023,5,19,2023-W19
2023-05-14,S001,P0007,107,28.47,10,0,162,2023,5,19,2023-W19
2023-05-14,S001,P0008,51,35.6,15,1,75,2023,5,19,2023-W19
2023-05-14,S001,P0009,105,83.35,10,1,91,2023,5,19,2023-W19
2023-05-14,S001,P0010,43,119.06,0,0,54,2023,5,19,2023-W19
2023-05-14,S001,P0011,51,142.26,10,0,54,2023,5,19,2023-W19
2023-05-14,S001,P0012,34,63.72,10,0,54,2023,5,19,2023-W19
2023-05-14,S001,P0013,76,33.27,0,0,80,2023,5,19,2023-W19
2023-05-14,S001,P0014,84,65.98,10,0,100,2023,5,19,2023-W19
2023-05-14,S001,P0015,107,15.09,10,1,108,2023,5,19,2023-W19
2023-05-14,S001,P0016,56,24.38,25,1,49,2023,5,19,2023-W19
2023-05-14,S001,P0017,54,21.12,0,0,60,2023,5,19,2023-W19
2023-05-14,S001,P0018,76,67.47,0,0,115,2023,5,19,2023-W19
2023-05-14,S001,P0019,53,111.64,0,0,58,2023,5,19,2023-W19
2023-05-14,S001,P0020,62,109.66,10,1,81,2023,5,19,2023-W19
2023-05-14,S002,P0001,142,84.12,10,0,144,2023,5,19,2023-W19
2023-05-14,S002,P0002,101,30.48,25,1,145,2023,5,19,2023-W19
2023-05-14,S002,P0003,96,84.52,10,0,129,2023,5,19,2023-W19
2023-05-14,S002,P0004,132,42.71,10,1,136,2023,5,19,2023-W19
2023-05-14,S002,P0005,211,102.77,20,1,191,2023,5,19,2023-W19
2023-05-14,S002,P0006,49,58.27,5,0,62,2023,5,19,2023-W19
2023-05-14,S002,P0007,133,31.42,0,0,126,2023,5,19,2023-W19
2023-05-14,S002,P0008,124,28.73,20,1,196,2023,5,19,2023-W19
2023-05-14,S002,P0009,47,60.07,10,1,103,2023,5,19,2023-W19
2023-05-14,S002,P0010,118,84.58,10,0,100,2023,5,19,2023-W19
2023-05-14,S002,P0011,140,115.7,0,0,163,2023,5,19,2023-W19
2023-05-14,S002,P0012,125,69.58,10,0,132,2023,5,19,2023-W19
2023-05-14,S002,P0013,88,23.57,5,0,117,2023,5,19,2023-W19
2023-05-14,S002,P0014,58,113.18,0,0,67,2023,5,19,2023-W19
2023-05-14,S002,P0015,130,68.72,15,1,131,2023,5,19,2023-W19
2023-05-14,S002,P0016,138,91.23,20,1,162,2023,5,19,2023-W19
2023-05-14,S002,P0017,0,26.13,0,0,169,2023,5,19,2023-W19
2023-05-14,S002,P0018,118,26.31,10,0,110,2023,5,19,2023-W19
2023-05-14,S002,P0019,71,96.95,0,0,111,2023,5,19,2023-W19
2023-05-14,S002,P0020,124,134.4,10,1,117,2023,5,19,2023-W19
2023-05-15,S001,P0001,98,70.35,0,0,89,2023,5,20,2023-W20
2023-05-15,S001,P0002,132,66.98,10,0,120,2023,5,20,2023-W20
2023-05-15,S001,P0003,133,58.61,10,0,132,2023,5,20,2023-W20
2023-05-15,S001,P0004,0,119.5,0,0,127,2023,5,20,2023-W20
2023-05-15,S001,P0005,183,64.82,10,0,163,2023,5,20,2023-W20
2023-05-15,S001,P0006,0,43.69,0,0,114,2023,5,20,2023-W20
2023-05-15,S001,P0007,104,23.84,5,0,101,2023,5,20,2023-W20
2023-05-15,S001,P0008,113,46.91,5,0,125,2023,5,20,2023-W20
2023-05-15,S001,P0009,91,76.65,10,0,82,2023,5,20,2023-W20
2023-05-15,S001,P0010,103,121.27,10,0,89,2023,5,20,2023-W20
2023-05-15,S001,P0011,75,174.64,5,0,112,2023,5,20,2023-W20
2023-05-15,S001,P0012,168,91.85,10,0,150,2023,5,20,2023-W20
2023-05-15,S001,P0013,84,36.33,10,0,141,2023,5,20,2023-W20
2023-05-15,S001,P0014,116,77.97,10,0,155,2023,5,20,2023-W20
2023-05-15,S001,P0015,29,12.5,0,0,28,2023,5,20,2023-W20
2023-05-15,S001,P0016,115,44.89,0,0,145,2023,5,20,2023-W20
2023-05-15,S001,P0017,73,23.41,10,0,121,2023,5,20,2023-W20
2023-05-15,S001,P0018,128,61.58,10,0,119,2023,5,20,2023-W20
2023-05-15,S001,P0019,75,122.17,15,1,133,2023,5,20,2023-W20
2023-05-15,S001,P0020,95,109.48,20,1,100,2023,5,20,2023-W20
2023-05-15,S002,P0001,129,89.81,0,0,131,2023,5,20,2023-W20
2023-05-15,S002,P0002,107,33.08,10,0,128,2023,5,20,2023-W20
2023-05-15,S002,P0003,109,99.07,0,0,147,2023,5,20,2023-W20
2023-05-15,S002,P0004,104,45.98,5,0,125,2023,5,20,2023-W20
2023-05-15,S002,P0005,66,76.42,5,0,56,2023,5,20,2023-W20
2023-05-15,S002,P0006,57,53.57,10,0,54,2023,5,20,2023-W20
2023-05-15,S002,P0007,2,23.15,10,0,66,2023,5,20,2023-W20
2023-05-15,S002,P0008,117,28.78,5,0,151,2023,5,20,2023-W20
2023-05-15,S002,P0009,112,62.81,5,0,116,2023,5,20,2023-W20
2023-05-15,S002,P0010,88,85.24,10,0,102,2023,5,20,2023-W20
2023-05-15,S002,P0011,48,104.0,5,0,143,2023,5,20,2023-W20
2023-05-15,S002,P0012,74,62.33,5,0,81,2023,5,20,2023-W20
2023-05-15,S002,P0013,101,20.17,10,0,86,2023,5,20,2023-W20
2023-05-15,S002,P0014,118,129.27,0,0,106,2023,5,20,2023-W20
2023-05-15,S002,P0015,70,67.44,5,0,106,2023,5,20,2023-W20
2023-05-15,S002,P0016,33,70.94,10,0,49,2023,5,20,2023-W20
2023-05-15,S002,P0017,76,18.21,10,0,70,2023,5,20,2023-W20
2023-05-15,S002,P0018,65,24.72,10,0,91,2023,5,20,2023-W20
2023-05-15,S002,P0019,99,76.08,25,1,126,2023,5,20,2023-W20
2023-05-15,S002,P0020,68,104.36,25,1,95,2023,5,20,2023-W20
2023-05-16,S001,P0001,116,67.75,10,0,110,2023,5,20,2023-W20
2023-05-16,S001,P0002,168,80.46,5,0,184,2023,5,20,2023-W20
2023-05-16,S001,P0003,108,61.91,15,1,172,2023,5,20,2023-W20
2023-05-16,S001,P0004,98,93.08,10,0,82,2023,5,20,2023-W20
2023-05-16,S001,P0005,134,71.66,5,0,161,2023,5,20,2023-W20
2023-05-16,S001,P0006,122,44.45,20,1,180,2023,5,20,2023-W20
2023-05-16,S001,P0007,168,31.41,10,0,221,2023,5,20,2023-W20
2023-05-16,S001,P0008,94,47.18,0,0,95,2023,5,20,2023-W20
2023-05-16,S001,P0009,87,103.92,0,0,127,2023,5,20,2023-W20
2023-05-16,S001,P0010,72,118.44,20,1,118,2023,5,20,2023-W20
2023-05-16,S001,P0011,141,189.87,10,0,140,2023,5,20,2023-W20
2023-05-16,S001,P0012,182,91.84,25,1,221,2023,5,20,2023-W20
2023-05-16,S001,P0013,110,35.3,0,0,114,2023,5,20,2023-W20
2023-05-16,S001,P0014,265,82.25,20,1,222,2023,5,20,2023-W20
2023-05-16,S001,P0015,73,13.51,20,1,110,2023,5,20,2023-W20
2023-05-16,S001,P0016,114,40.38,5,0,110,2023,5,20,2023-W20
2023-05-16,S001,P0017,111,24.44,10,0,135,2023,5,20,2023-W20
2023-05-16,S001,P0018,148,69.1,5,0,158,2023,5,20,2023-W20
2023-05-16,S001,P0019,88,131.29,0,0,120,2023,5,20,2023-W20
2023-05-16,S001,P0020,74,118.59,5,0,73,2023,5,20,2023-W20
2023-05-16,S002,P0001,139,85.87,5,0,133,2023,5,20,2023-W20
2023-05-16,S002,P0002,127,35.51,5,0,117,2023,5,20,2023-W20
2023-05-16,S002,P0003,69,82.0,20,1,159,2023,5,20,2023-W20
2023-05-16,S002,P0004,112,42.42,0,0,100,2023,5,20,2023-W20
2023-05-16,S002,P0005,25,97.54,0,0,95,2023,5,20,2023-W20
2023-05-16,S002,P0006,47,72.27,15,1,164,2023,5,20,2023-W20
2023-05-16,S002,P0007,73,27.63,10,0,118,2023,5,20,2023-W20
2023-05-16,S002,P0008,92,28.05,5,0,142,2023,5,20,2023-W20
2023-05-16,S002,P0009,65,56.58,5,0,84,2023,5,20,2023-W20
2023-05-16,S002,P0010,154,93.29,20,1,193,2023,5,20,2023-W20
2023-05-16,S002,P0011,144,110.71,0,0,147,2023,5,20,2023-W20
2023-05-16,S002,P0012,127,84.5,10,1,204,2023,5,20,2023-W20
2023-05-16,S002,P0013,165,30.35,0,0,189,2023,5,20,2023-W20
2023-05-16,S002,P0014,77,135.87,20,1,183,2023,5,20,2023-W20
2023-05-16,S002,P0015,195,83.58,10,1,201,2023,5,20,2023-W20
2023-05-16,S002,P0016,52,78.39,0,0,61,2023,5,20,2023-W20
2023-05-16,S002,P0017,146,25.42,5,0,178,2023,5,20,2023-W20
2023-05-16,S002,P0018,88,34.92,5,0,172,2023,5,20,2023-W20
2023-05-16,S002,P0019,59,76.69,10,0,87,2023,5,20,2023-W20
2023-05-16,S002,P0020,40,148.94,10,0,134,2023,5,20,2023-W20
2023-05-17,S001,P0001,83,56.98,20,1,93,2023,5,20,2023-W20
2023-05-17,S001,P0002,148,64.73,15,1,128,2023,5,20,2023-W20
2023-05-17,S001,P0003,112,57.86,0,0,95,2023,5,20,2023-W20
2023-05-17,S001,P0004,83,90.9,10,0,75,2023,5,20,2023-W20
2023-05-17,S001,P0005,153,69.25,0,0,131,2023,5,20,2023-W20
2023-05-17,S001,P0006,90,45.45,10,0,145,2023,5,20,2023-W20
2023-05-17,S001,P0007,88,24.45,0,0,93,2023,5,20,2023-W20
2023-05-17,S001,P0008,124,49.04,15,1,180,2023,5,20,2023-W20
2023-05-17,S001,P0009,105,84.44,10,0,95,2023,5,20,2023-W20
2023-05-17,S001,P0010,48,121.01,5,0,73,2023,5,20,2023-W20
2023-05-17,S001,P0011,43,133.59,15,1,66,2023,5,20,2023-W20
2023-05-17,S001,P0012,111,74.81,20,1,137,2023,5,20,2023-W20
2023-05-17,S001,P0013,128,29.27,20,1,109,2023,5,20,2023-W20
2023-05-17,S001,P0014,56,63.33,5,0,72,2023,5,20,2023-W20
2023-05-17,S001,P0015,70,15.0,0,0,61,2023,5,20,2023-W20
2023-05-17,S001,P0016,68,40.12,10,0,126,2023,5,20,2023-W20
2023-05-17,S001,P0017,113,24.9,20,1,185,2023,5,20,2023-W20
2023-05-17,S001,P0018,70,46.41,15,1,67,2023,5,20,2023-W20
2023-05-17,S001,P0019,125,102.92,20,1,114,2023,5,20,2023-W20
2023-05-17,S001,P0020,89,112.71,10,0,74,2023,5,20,2023-W20
2023-05-17,S002,P0001,153,88.27,10,1,162,2023,5,20,2023-W20
2023-05-17,S002,P0002,157,35.17,15,1,151,2023,5,20,2023-W20
2023-05-17,S002,P0003,90,80.35,5,0,111,2023,5,20,2023-W20
2023-05-17,S002,P0004,69,40.54,10,0,102,2023,5,20,2023-W20
2023-05-17,S002,P0005,89,103.52,0,0,131,2023,5,20,2023-W20
2023-05-17,S002,P0006,69,57.97,5,0,60,2023,5,20,2023-W20
2023-05-17,S002,P0007,114,28.9,10,0,116,2023,5,20,2023-W20
2023-05-17,S002,P0008,187,31.05,20,1,228,2023,5,20,2023-W20
2023-05-17,S002,P0009,131,69.02,0,0,130,2023,5,20,2023-W20
2023-05-17,S002,P0010,31,65.29,10,0,30,2023,5,20,2023-W20
2023-05-17,S002,P0011,230,129.38,10,1,229,2023,5,20,2023-W20
2023-05-17,S002,P0012,63,55.77,15,1,81,2023,5,20,2023-W20
2023-05-17,S002,P0013,133,24.15,10,1,143,2023,5,20,2023-W20
2023-05-17,S002,P0014,36,109.28,5,0,58,2023,5,20,2023-W20
2023-05-17,S002,P0015,111,89.88,0,0,169,2023,5,20,2023-W20
2023-05-17,S002,P0016,56,77.82,10,0,88,2023,5,20,2023-W20
2023-05-17,S002,P0017,132,20.0,25,1,177,2023,5,20,2023-W20
2023-05-17,S002,P0018,82,24.95,15,1,96,2023,5,20,2023-W20
2023-05-17,S002,P0019,143,95.95,20,1,186,2023,5,20,2023-W20
2023-05-17,S002,P0020,67,122.29,10,0,88,2023,5,20,2023-W20
2023-05-18,S001,P0001,50,66.03,5,0,71,2023,5,20,2023-W20
2023-05-18,S001,P0002,110,83.89,0,0,161,2023,5,20,2023-W20
2023-05-18,S001,P0003,83,47.47,10,0,83,2023,5,20,2023-W20
2023-05-18,S001,P0004,100,93.19,25,1,123,2023,5,20,2023-W20
2023-05-18,S001,P0005,138,63.31,10,0,137,2023,5,20,2023-W20
2023-05-18,S001,P0006,110,38.86,25,1,173,2023,5,20,2023-W20
2023-05-18,S001,P0007,216,27.64,20,1,216,2023,5,20,2023-W20
2023-05-18,S001,P0008,103,51.05,5,0,136,2023,5,20,2023-W20
2023-05-18,S001,P0009,106,106.43,0,0,135,2023,5,20,2023-W20
2023-05-18,S001,P0010,130,112.86,25,1,123,2023,5,20,2023-W20
2023-05-18,S001,P0011,11,118.72,5,0,10,2023,5,20,2023-W20
2023-05-18,S001,P0012,146,82.3,25,1,177,2023,5,20,2023-W20
2023-05-18,S001,P0013,46,34.47,10,1,141,2023,5,20,2023-W20
2023-05-18,S001,P0014,203,90.08,5,0,170,2023,5,20,2023-W20
2023-05-18,S001,P0015,73,16.81,5,0,125,2023,5,20,2023-W20
2023-05-18,S001,P0016,140,41.09,5,0,133,2023,5,20,2023-W20
2023-05-18,S001,P0017,126,25.62,0,0,133,2023,5,20,2023-W20
2023-05-18,S001,P0018,119,65.76,15,1,181,2023,5,20,2023-W20
2023-05-18,S001,P0019,98,109.13,15,1,97,2023,5,20,2023-W20
2023-05-18,S001,P0020,118,128.16,10,1,129,2023,5,20,2023-W20
2023-05-18,S002,P0001,85,75.39,10,0,108,2023,5,20,2023-W20
2023-05-18,S002,P0002,44,28.99,10,0,72,2023,5,20,2023-W20
2023-05-18,S002,P0003,155,105.09,5,0,188,2023,5,20,2023-W20
2023-05-18,S002,P0004,149,48.88,10,1,165,2023,5,20,2023-W20
2023-05-18,S002,P0005,166,101.73,5,0,142,2023,5,20,2023-W20
2023-05-18,S002,P0006,105,65.76,10,1,113,2023,5,20,2023-W20
2023-05-18,S002,P0007,144,28.3,10,1,126,2023,5,20,2023-W20
2023-05-18,S002,P0008,83,26.47,0,0,90,2023,5,20,2023-W20
2023-05-18,S002,P0009,152,72.1,10,0,184,2023,5,20,2023-W20
2023-05-18,S002,P0010,166,84.29,20,1,154,2023,5,20,2023-W20
2023-05-18,S002,P0011,118,110.97,0,0,130,2023,5,20,2023-W20
2023-05-18,S002,P0012,121,59.73,20,1,104,2023,5,20,2023-W20
2023-05-18,S002,P0013,133,24.04,15,1,162,2023,5,20,2023-W20
2023-05-18,S002,P0014,123,121.47,10,0,103,2023,5,20,2023-W20
2023-05-18,S002,P0015,96,60.41,10,0,89,2023,5,20,2023-W20
2023-05-18,S002,P0016,109,80.72,10,0,99,2023,5,20,2023-W20
2023-05-18,S002,P0017,77,22.47,0,0,117,2023,5,20,2023-W20
2023-05-18,S002,P0018,98,25.25,25,1,140,2023,5,20,2023-W20
2023-05-18,S002,P0019,148,100.16,15,1,179,2023,5,20,2023-W20
2023-05-18,S002,P0020,50,110.74,10,1,47,2023,5,20,2023-W20
2023-05-19,S001,P0001,85,59.33,25,1,126,2023,5,20,2023-W20
2023-05-19,S001,P0002,182,86.68,0,0,174,2023,5,20,2023-W20
2023-05-19,S001,P0003,84,53.6,10,1,120,2023,5,20,2023-W20
2023-05-19,S001,P0004,66,97.62,5,0,80,2023,5,20,2023-W20
2023-05-19,S001,P0005,170,63.08,20,1,178,2023,5,20,2023-W20
2023-05-19,S001,P0006,59,38.07,0,0,59,2023,5,20,2023-W20
2023-05-19,S001,P0007,57,21.89,0,0,49,2023,5,20,2023-W20
2023-05-19,S001,P0008,55,34.14,20,1,66,2023,5,20,2023-W20
2023-05-19,S001,P0009,100,77.91,20,1,106,2023,5,20,2023-W20
2023-05-19,S001,P0010,62,98.91,25,1,82,2023,5,20,2023-W20
2023-05-19,S001,P0011,20,129.1,10,0,30,2023,5,20,2023-W20
2023-05-19,S001,P0012,156,77.34,25,1,154,2023,5,20,2023-W20
2023-05-19,S001,P0013,101,32.73,10,0,107,2023,5,20,2023-W20
2023-05-19,S001,P0014,107,76.93,15,1,153,2023,5,20,2023-W20
2023-05-19,S001,P0015,110,16.32,10,0,117,2023,5,20,2023-W20
2023-05-19,S001,P0016,88,38.04,15,1,144,2023,5,20,2023-W20
2023-05-19,S001,P0017,56,23.09,10,1,133,2023,5,20,2023-W20
2023-05-19,S001,P0018,106,55.67,10,0,103,2023,5,20,2023-W20
2023-05-19,S001,P0019,45,108.23,5,0,63,2023,5,20,2023-W20
2023-05-19,S001,P0020,41,107.35,10,1,61,2023,5,20,2023-W20
2023-05-19,S002,P0001,102,67.73,25,1,116,2023,5,20,2023-W20
2023-05-19,S002,P0002,95,30.91,10,0,91,2023,5,20,2023-W20
2023-05-19,S002,P0003,89,77.28,20,1,138,2023,5,20,2023-W20
2023-05-19,S002,P0004,75,38.9,5,0,89,2023,5,20,2023-W20
2023-05-19,S002,P0005,85,74.24,25,1,100,2023,5,20,2023-W20
2023-05-19,S002,P0006,78,66.41,0,0,84,2023,5,20,2023-W20
2023-05-19,S002,P0007,103,29.66,5,0,123,2023,5,20,2023-W20
2023-05-19,S002,P0008,97,19.12,25,1,95,2023,5,20,2023-W20
2023-05-19,S002,P0009,60,55.71,15,1,98,2023,5,20,2023-W20
2023-05-19,S002,P0010,159,88.93,20,1,155,2023,5,20,2023-W20
2023-05-19,S002,P0011,78,101.4,0,0,117,2023,5,20,2023-W20
2023-05-19,S002,P0012,151,65.21,25,1,155,2023,5,20,2023-W20
2023-05-19,S002,P0013,138,23.33,5,0,130,2023,5,20,2023-W20
2023-05-19,S002,P0014,148,115.82,25,1,148,2023,5,20,2023-W20
2023-05-19,S002,P0015,38,69.91,10,0,135,2023,5,20,2023-W20
2023-05-19,S002,P0016,151,92.16,10,1,142,2023,5,20,2023-W20
2023-05-19,S002,P0017,122,17.99,20,1,117,2023,5,20,2023-W20
2023-05-19,S002,P0018,40,22.52,10,0,65,2023,5,20,2023-W20
2023-05-19,S002,P0019,78,84.06,5,0,83,2023,5,20,2023-W20
2023-05-19,S002,P0020,61,111.91,10,1,63,2023,5,20,2023-W20
2023-05-20,S001,P0001,46,68.66,0,0,68,2023,5,20,2023-W20
2023-05-20,S001,P0002,73,60.52,15,1,122,2023,5,20,2023-W20
2023-05-20,S001,P0003,83,49.5,10,0,95,2023,5,20,2023-W20
2023-05-20,S001,P0004,62,101.3,5,0,91,2023,5,20,2023-W20
2023-05-20,S001,P0005,55,51.12,0,0,56,2023,5,20,2023-W20
2023-05-20,S001,P0006,124,38.63,25,1,152,2023,5,20,2023-W20
2023-05-20,S001,P0007,95,27.08,0,0,109,2023,5,20,2023-W20
2023-05-20,S001,P0008,99,50.58,10,0,152,2023,5,20,2023-W20
2023-05-20,S001,P0009,64,86.79,0,0,72,2023,5,20,2023-W20
2023-05-20,S001,P0010,14,99.45,0,0,12,2023,5,20,2023-W20
2023-05-20,S001,P0011,96,151.06,20,1,120,2023,5,20,2023-W20
2023-05-20,S001,P0012,73,84.25,0,0,103,2023,5,20,2023-W20
2023-05-20,S001,P0013,126,39.52,0,0,152,2023,5,20,2023-W20
2023-05-20,S001,P0014,97,63.39,15,1,90,2023,5,20,2023-W20
2023-05-20,S001,P0015,22,11.07,10,1,25,2023,5,20,2023-W20
2023-05-20,S001,P0016,188,49.5,10,1,203,2023,5,20,2023-W20
2023-05-20,S001,P0017,69,19.01,10,0,73,2023,5,20,2023-W20
2023-05-20,S001,P0018,116,65.19,5,0,137,2023,5,20,2023-W20
2023-05-20,S001,P0019,51,117.21,0,0,71,2023,5,20,2023-W20
2023-05-20,S001,P0020,43,116.34,0,0,54,2023,5,20,2023-W20
2023-05-20,S002,P0001,91,75.55,5,0,77,2023,5,20,2023-W20
2023-05-20,S002,P0002,44,27.44,15,1,73,2023,5,20,2023-W20
2023-05-20,S002,P0003,107,96.78,0,0,157,2023,5,20,2023-W20
2023-05-20,S002,P0004,107,41.12,10,0,107,2023,5,20,2023-W20
2023-05-20,S002,P0005,94,90.53,0,0,88,2023,5,20,2023-W20
2023-05-20,S002,P0006,53,67.75,15,1,141,2023,5,20,2023-W20
2023-05-20,S002,P0007,114,35.41,10,0,188,2023,5,20,2023-W20
2023-05-20,S002,P0008,58,21.68,10,0,64,2023,5,20,2023-W20
2023-05-20,S002,P0009,72,59.93,5,0,102,2023,5,20,2023-W20
2023-05-20,S002,P0010,118,95.47,0,0,104,2023,5,20,2023-W20
2023-05-20,S002,P0011,133,80.5,25,1,119,2023,5,20,2023-W20
2023-05-20,S002,P0012,31,56.89,0,0,43,2023,5,20,2023-W20
2023-05-20,S002,P0013,89,23.28,10,0,148,2023,5,20,2023-W20
2023-05-20,S002,P0014,147,124.07,20,1,149,2023,5,20,2023-W20
2023-05-20,S002,P0015,71,63.41,10,1,103,2023,5,20,2023-W20
2023-05-20,S002,P0016,53,80.95,10,1,85,2023,5,20,2023-W20
2023-05-20,S002,P0017,81,20.46,10,0,120,2023,5,20,2023-W20
2023-05-20,S002,P0018,94,29.89,5,0,118,2023,5,20,2023-W20
2023-05-20,S002,P0019,90,87.62,0,0,96,2023,5,20,2023-W20
2023-05-20,S002,P0020,84,125.38,5,0,80,2023,5,20,2023-W20
2023-05-21,S001,P0001,108,64.71,10,1,96,2023,5,20,2023-W20
2023-05-21,S001,P0002,116,62.81,10,0,116,2023,5,20,2023-W20
2023-05-21,S001,P0003,162,63.62,0,0,142,2023,5,20,2023-W20
2023-05-21,S001,P0004,113,113.21,5,0,126,2023,5,20,2023-W20
2023-05-21,S001,P0005,146,68.42,0,0,145,2023,5,20,2023-W20
2023-05-21,S001,P0006,152,39.62,25,1,161,2023,5,20,2023-W20
2023-05-21,S001,P0007,183,26.09,25,1,198,2023,5,20,2023-W20
2023-05-21,S001,P0008,166,50.02,10,1,148,2023,5,20,2023-W20
2023-05-21,S001,P0009,81,83.62,5,0,91,2023,5,20,2023-W20
2023-05-21,S001,P0010,60,129.99,5,0,93,2023,5,20,2023-W20
2023-05-21,S001,P0011,67,153.7,5,0,60,2023,5,20,2023-W20
2023-05-21,S001,P0012,151,92.92,5,0,135,2023,5,20,2023-W20
2023-05-21,S001,P0013,150,33.67,20,1,156,2023,5,20,2023-W20
2023-05-21,S001,P0014,132,96.49,10,1,218,2023,5,20,2023-W20
2023-05-21,S001,P0015,110,16.89,5,0,127,2023,5,20,2023-W20
2023-05-21,S001,P0016,148,40.86,15,1,152,2023,5,20,2023-W20
2023-05-21,S001,P0017,62,23.76,25,1,192,2023,5,20,2023-W20
2023-05-21,S001,P0018,80,64.18,10,1,133,2023,5,20,2023-W20
2023-05-21,S001,P0019,77,107.75,10,1,92,2023,5,20,2023-W20
2023-05-21,S001,P0020,78,104.68,10,0,68,2023,5,20,2023-W20
2023-05-21,S002,P0001,133,92.34,10,1,159,2023,5,20,2023-W20
2023-05-21,S002,P0002,45,28.62,5,0,54,2023,5,20,2023-W20
2023-05-21,S002,P0003,136,90.27,10,0,151,2023,5,20,2023-W20
2023-05-21,S002,P0004,82,40.81,0,0,88,2023,5,20,2023-W20
2023-05-21,S002,P0005,72,96.91,5,0,109,2023,5,20,2023-W20
2023-05-21,S002,P0006,131,73.58,10,1,169,2023,5,20,2023-W20
2023-05-21,S002,P0007,109,24.72,25,1,142,2023,5,20,2023-W20
2023-05-21,S002,P0008,78,26.99,15,1,149,2023,5,20,2023-W20
2023-05-21,S002,P0009,155,69.76,10,0,172,2023,5,20,2023-W20
2023-05-21,S002,P0010,72,93.57,0,0,114,2023,5,20,2023-W20
2023-05-21,S002,P0011,45,75.78,10,0,63,2023,5,20,2023-W20
2023-05-21,S002,P0012,60,57.44,10,0,73,2023,5,20,2023-W20
2023-05-21,S002,P0013,168,23.38,15,1,152,2023,5,20,2023-W20
